8	0.000007
16	0.000002
32	0.000002
64	0.000003
128	0.000005
256	0.00001
512	0.000025
1024	0.000047
2048	0.000099
4096	0.000218
8192	0.000621
16384	0.001215
32768	0.002696
65536	0.004021
131072	0.010666
262144	0.016119
524288	0.079397
1048576	0.154707
2097152	0.244253
4194304	0.566305
