8	8.23723E-05
16	3.92326E-05
32	5.94937E-05
64	0.000102514
128	0.000133532
256	0.000167811
512	0.000566665
1024	0.000934702
2048	0.001851172
4096	0.002939007
8192	0.007131116
16384	0.033710967
32768	0.030321427
65536	0.063521549
131072	0.107126785
262144	0.31644267
524288	0.590927092
1048576	0.824559354
2097152	1.906112051
4194304	2.162219944
8388608	3.248502334
16777216	3.579899367
33554432	4.550803987
67108864	5.211711079
134217728	5.74471808
268435456	6.37237841
