8	0.000053
16	0.000003
32	0.000003
64	0.000004
128	0.000006
256	0.000012
512	0.000022
1024	0.000043
2048	0.000097
4096	0.00033
8192	0.000773
16384	0.001948
32768	0.004595
65536	0.009199
131072	0.017089
262144	0.028315
524288	0.06803
1048576	0.156966
2097152	0.40896
4194304	1.056855
8388608	2.351808
16777216	5.157531
33554432	11.074151
67108864	23.708303
