8	3.38621E-05
16	0.001139601
32	0.00139958
64	0.002162942
128	0.003654971
256	0.007451565
512	0.017041581
1024	0.028958718
2048	0.050613497
4096	0.078899747
8192	0.127646454
16384	0.155869147
32768	0.187521736
65536	0.141549618
131072	0.198168069
262144	0.212780843
524288	0.517355523
1048576	0.523993551
2097152	0.415124451
4194304	0.481030346
